Idade,Genero,Nivel Ensino,Area Formacao,Setor,Nivel,Faixa Salarial,Anos experiencia,Faixa Salarial – numero,Data ultimo aumento
22,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,Menos de R$ 1.000/mês,Menos de 1 ano,1000,16/01/22
33,Feminino,Mestrado,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,24/06/21
36,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,8000,19/06/23
48,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,12000,27/07/21
42,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Educação,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,27/01/21
24,Masculino,Estudante de Graduação,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,05/05/23
24,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Setor Automotivo,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 2 a 3 anos,2000,14/04/23
23,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Indústria,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,11/03/21
28,Masculino,Mestrado,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,28/06/23
26,Feminino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Imobiliário,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,10/01/21
24,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Consultoria,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,07/01/22
28,Feminino,Pós-graduação,Outras Engenharias,Varejo,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,20000,16/03/21
29,Masculino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Área da Saúde,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,29/06/21
30,Masculino,Graduação/Bacharelado,Outras,Marketing,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,21/07/21
22,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Consultoria,Júnior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,17/08/23
24,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,16/10/21
26,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,22/02/22
36,Feminino,Mestrado,Economia/ Administração / Contabilidade / Finanças,Varejo,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,17/07/22
29,Feminino,Mestrado,Economia/ Administração / Contabilidade / Finanças,Internet/Ecommerce,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,18/11/21
27,Masculino,Mestrado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,31/03/22
27,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,09/01/21
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Entretenimento ou Esportes,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,08/09/22
24,Masculino,Estudante de Graduação,Outras Engenharias,Área da Saúde,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,08/11/21
22,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Seguros ou Previdência,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,18/04/22
30,Masculino,Pós-graduação,Outras Engenharias,Tecnologia/Fábrica de Software,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,16/07/21
36,Masculino,Não tenho graduação formal,,Seguros ou Previdência,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,09/06/23
34,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,24/06/22
27,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,16/09/22
30,Feminino,Graduação/Bacharelado,Outras Engenharias,Indústria,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,22/12/23
29,Masculino,Não tenho graduação formal,,Marketing,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,6000,16/04/21
29,Masculino,Pós-graduação,Outras Engenharias,Finanças ou Bancos,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,23/07/21
35,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outro,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,04/10/22
21,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,29/12/21
37,Masculino,Mestrado,Outras Engenharias,Educação,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,16/06/23
23,Masculino,Graduação/Bacharelado,Outras Engenharias,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,22/08/23
35,Masculino,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Área da Saúde,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,20000,21/05/21
29,Feminino,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Varejo,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,16/09/22
25,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Serviços,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,21/02/22
45,Masculino,Mestrado,Estatística/ Matemática / Matemática Computacional,Tecnologia/Fábrica de Software,Sênior,Acima de R$ 40.001/mês,Mais de 10 anos,45000,01/09/22
28,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,30/11/21
28,Masculino,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Área da Saúde,Pleno,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,20000,12/09/22
32,Masculino,Graduação/Bacharelado,Outras Engenharias,Seguros ou Previdência,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,11/07/23
25,Feminino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Varejo,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,28/12/22
39,Masculino,Pós-graduação,Outras Engenharias,Internet/Ecommerce,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,01/06/23
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Outro,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,30/11/21
28,Masculino,Pós-graduação,Outras Engenharias,Agronegócios,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,05/12/21
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Agronegócios,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,15/06/21
29,Masculino,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,20/03/23
33,Masculino,Pós-graduação,Outras Engenharias,Setor Público,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,23/07/21
30,Masculino,Pós-graduação,Outras Engenharias,Internet/Ecommerce,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,19/08/23
27,Feminino,Graduação/Bacharelado,Outras Engenharias,Educação,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,28/01/22
34,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Internet/Ecommerce,Gestor,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,11/10/22
21,Masculino,Estudante de Graduação,Ciências Sociais,Educação,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,30/04/23
30,Feminino,Pós-graduação,Outras Engenharias,Outro,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,15/12/23
21,Masculino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Internet/Ecommerce,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,10/10/23
24,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Entretenimento ou Esportes,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,17/08/23
29,Masculino,Pós-graduação,Outras Engenharias,Outro,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,04/12/21
32,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,08/08/21
30,Masculino,Estudante de Graduação,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,18/07/21
37,Feminino,Pós-graduação,Outras Engenharias,Outro,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,29/07/23
23,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,02/10/22
24,Masculino,Estudante de Graduação,Outras Engenharias,Agronegócios,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,23/11/21
35,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 2 a 3 anos,4000,19/01/23
37,Masculino,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,8000,19/02/22
27,Masculino,Graduação/Bacharelado,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,28/05/21
34,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Área da Saúde,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,02/06/22
24,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,21/12/23
31,Masculino,Mestrado,Economia/ Administração / Contabilidade / Finanças,Indústria,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,27/01/21
25,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Seguros ou Previdência,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,25/03/23
24,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Internet/Ecommerce,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,24/10/22
27,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,09/08/22
31,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 6 a 10 anos,20000,15/03/22
36,Masculino,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,20000,12/08/21
29,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,22/09/21
40,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outro,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 6 a 10 anos,6000,29/11/21
28,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Área da Saúde,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,22/07/22
27,Feminino,Estudante de Graduação,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,14/07/21
33,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,21/11/21
28,Feminino,Mestrado,Outras Engenharias,Educação,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,09/12/22
49,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Entretenimento ou Esportes,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Menos de 1 ano,16000,04/01/22
32,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 2 a 3 anos,4000,17/12/22
27,Masculino,Graduação/Bacharelado,Outras Engenharias,Área da Saúde,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,24/12/23
26,Masculino,Mestrado,Estatística/ Matemática / Matemática Computacional,Entretenimento ou Esportes,Sênior,de R$ 20.001/mês a R$ 25.000/mês,de 4 a 5 anos,25000,30/08/23
34,Feminino,Mestrado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,03/08/21
25,Masculino,Graduação/Bacharelado,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,16/02/23
41,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,21/05/21
22,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Setor Público,Júnior,Menos de R$ 1.000/mês,de 1 a 2 anos,1000,03/02/23
26,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Área da Saúde,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,17/04/21
34,Masculino,Não tenho graduação formal,,Seguros ou Previdência,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,06/03/23
46,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,28/09/22
28,Feminino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Varejo,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,25/05/22
45,Masculino,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,23/05/21
33,Masculino,Pós-graduação,Outras,Setor Alimentício,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,23/11/22
24,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Educação,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,07/10/23
27,Masculino,Mestrado,Estatística/ Matemática / Matemática Computacional,Outro,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 4 a 5 anos,3000,13/07/21
29,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,16000,02/05/22
27,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,10/10/22
25,Feminino,Mestrado,Ciências Sociais,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,06/01/22
28,Masculino,Graduação/Bacharelado,Outras Engenharias,Telecomunicação,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,27/06/23
37,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,20000,29/10/22
29,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 16.001/mês a R$ 20.000/mês,de 1 a 2 anos,20000,22/06/21
27,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Júnior,Menos de R$ 1.000/mês,de 2 a 3 anos,1000,14/10/21
33,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Marketing,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,14/03/22
25,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,05/05/22
29,Masculino,Mestrado,Outras Engenharias,Indústria,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,18/05/23
24,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Área da Saúde,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,11/06/23
25,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Consultoria,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,20/03/21
25,Masculino,Estudante de Graduação,Outras Engenharias,Setor Alimentício,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 2 a 3 anos,4000,24/12/21
25,Masculino,Graduação/Bacharelado,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,11/02/22
28,Masculino,Mestrado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,12/04/22
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,14/01/23
31,Masculino,Pós-graduação,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,15/07/21
36,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Telecomunicação,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,11/05/22
22,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Imobiliário,Júnior,Menos de R$ 1.000/mês,Menos de 1 ano,1000,12/05/22
27,Feminino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,17/09/21
28,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,11/10/21
27,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,8000,03/08/21
31,Feminino,Não tenho graduação formal,,Finanças ou Bancos,Júnior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,10/12/21
23,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,6000,10/09/22
31,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Internet/Ecommerce,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,11/07/22
38,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,10/12/22
